ranks,PAPI_BR_INS,PAPI_LD_INS,PAPI_SR_INS,PAPI_TOT_INS,PAPI_L1_LDM,PAPI_L1_STM,PAPI_L2_LDM,PAPI_L2_STM,FP_ARITH:SCALAR_SINGLE,FP_ARITH:SCALAR_DOUBLE,ARITH,IO Bytes Read,IO Bytes Written,PAPI_MEM_WCY,rp_quartz_Ruby,emb1_1,emb1_2,emb1_3,emb1_4,emb1_5,emb1_6,emb1_7,emb1_8,emb1_9,emb1_10,emb2_1,emb2_2,emb2_3,emb2_4,emb2_5,ranks,PAPI_BR_INS,PAPI_LD_INS,PAPI_SR_INS,PAPI_TOT_INS,PAPI_L1_LDM,PAPI_L1_STM,PAPI_L2_LDM,PAPI_L2_STM,FP_ARITH:SCALAR_SINGLE,FP_ARITH:SCALAR_DOUBLE,ARITH,IO Bytes Read,IO Bytes Written,PAPI_MEM_WCY,rp_quartz_Ruby
1,25444444.44,134444444.4,32638888.89,318277777.8,1527777.778,3694444.444,83333.33333,55555.55556,13.25,62185984.54,13404889.53,525.0555556,30141.91667,6166666.667,0.799519808,0.02229105,-0.30572549,0.09384411,0.032305297,0.26905745,0.13738793,-0.051057734,-0.029365063,0.041664854,0.083722554,-0.021513425,-0.038474403,-0.18024799,0.29846665,0.24567583,0.0,-0.28131268803711623,-0.32253984113856987,-0.29821532078606755,-0.3006188579565698,-0.5218193891136802,-0.33449253637346354,-0.47833631740610344,-0.5761113069088806,-0.04773358150829457,-0.3478543766576529,-0.6762777279604578,0.0,0.5805847488542568,-0.6511499004381659,0.2580221531245771
1,7944444.444,49750000.0,11694444.44,106638888.9,1722222.222,1666666.667,83333.33333,83333.33333,19.125,26622280.0,26613367.4,525.0555556,30141.91667,11583333.33,0.750750751,0.02229105,-0.30572549,0.09384411,0.032305297,0.26905745,0.13738793,-0.051057734,-0.029365063,0.041664854,0.083722554,-0.021513425,-0.038474403,-0.18024799,0.29846665,0.24567583,0.0,-0.5096111300338032,-0.5392280536618337,-0.5538201509748887,-0.5375518128224336,-0.4796121424826712,-0.5692160821016845,-0.47833631740610344,-0.3894085685998551,1.1493793618140555,-0.5732686236036661,-0.3886512328580004,0.0,0.5805847488542568,-0.3973078113604089,-0.10496992346207447
1,16222222.22,88305555.56,19833333.33,197666666.7,1750000.0,2444444.444,83333.33333,83333.33333,15.31944444,40738410.63,26683038.19,525.0555556,30141.91667,11694444.44,0.750750751,0.022291094,-0.30572546,0.09384415,0.032305274,0.26905745,0.13738795,-0.051057775,-0.029365052,0.041664895,0.08372256,-0.021513425,-0.038474403,-0.18024799,0.29846665,0.24567583,0.0,-0.40162234318308576,-0.44058481352579254,-0.454493605569473,-0.43564483116549446,-0.47358253575907966,-0.479185133110742,-0.47833631740610344,-0.3894085685998551,0.37394449927646667,-0.48379602796408366,-0.3871340886922647,0.0,0.5805847488542568,-0.39210079419710286,-0.10496992346207447
1,29638888.89,152111111.1,33305555.56,348083333.3,2305555.556,3750000.0,111111.1111,83333.33333,15.81944444,64210045.06,26461983.74,525.0555556,30141.91667,12083333.33,0.833,0.022291094,-0.30572546,0.09384415,0.032305274,0.26905745,0.13738795,-0.051057775,-0.029365052,0.041664895,0.08372256,-0.021513425,-0.038474403,-0.18024799,0.29846665,0.24567583,0.0,-0.2265935375688004,-0.27734020076561444,-0.29007935798291495,-0.26725108527198405,-0.3529904021555126,-0.32806175424480494,-0.36260978904527036,-0.3894085685998551,0.4758264518996454,-0.3350252272821769,-0.39194774832103324,0.0,0.5805847488542568,-0.37387623389121605,0.5072179581326539
1,48750000.0,241777777.8,52222222.22,559583333.3,2666666.667,5527777.778,111111.1111,111111.1111,25.36111111,97030809.64,26672848.75,525.0555556,30141.90278,12611111.11,0.857632933,0.022291094,-0.30572546,0.09384415,0.032305274,0.26905745,0.13738795,-0.051057775,-0.029365052,0.041664895,0.08372256,-0.021513425,-0.038474403,-0.18024799,0.29846665,0.24567583,0.0,0.022722856273247553,-0.04793070563534986,-0.059221414679108,-0.030473618641983342,-0.2746055154000203,-0.1222767277482857,-0.36260978904527036,-0.2027058302908295,2.4200737151378524,-0.1269966198104232,-0.38735597292019025,0.0,-1.451461875328965,-0.3491429020140389,0.6905628914187305
1,73277777.78,357111111.1,76527777.78,831555555.6,3555555.556,7861111.111,194444.4444,111111.1111,12.48611111,139358003.6,26590756.44,525.0555556,30141.91667,12888888.89,0.699879952,0.022291094,-0.30572546,0.09384415,0.032305274,0.26905745,0.13738795,-0.051057775,-0.029365052,0.041664895,0.08372256,-0.021513425,-0.038474403,-0.18024799,0.29846665,0.24567583,0.0,0.3427030536500977,0.24714619125172413,0.23740222775695374,0.2740034205538815,-0.08165810176455249,0.14781611945604942,-0.015430204004432698,-0.2027058302908295,-0.20338656490899984,0.14128680778075756,-0.38914360686503663,0.0,0.5805847488542568,-0.33612535887145806,-0.48360543750599305
1,1777777.778,11305555.56,2777777.778,24250000.0,416666.6667,388888.8889,0.0,0.0,15.23611111,6458844.583,6740388.528,525.0555556,30141.90278,2194444.444,0.332,0.022291094,-0.30572546,0.09384415,0.032305274,0.26905745,0.13738795,-0.051057775,-0.029365052,0.041664895,0.08372256,-0.021513425,-0.038474403,-0.18024799,0.29846665,0.24567583,0.0,-0.5900591524613744,-0.6375870193079148,-0.6626386528660111,-0.6297874269699636,-0.7630036561688683,-0.7171240699148677,-0.8255159025719256,-0.9495167836613577,0.35696417451848317,-0.7010709903468588,-0.8214032362649265,0.0,-1.451461875328965,-0.8373007659243134,-3.221765982850917
1,2805555.556,16916666.67,4305555.556,38111111.11,444444.4444,583333.3333,0.0,0.0,11.94444444,9283094.181,6781823.431,525.0555556,30141.90278,2194444.444,1.0,0.022291094,-0.30572546,0.09384415,0.032305274,0.26905745,0.13738795,-0.051057775,-0.029365052,0.041664895,0.08372256,-0.021513425,-0.038474403,-0.18024799,0.29846665,0.24567583,0.0,-0.5766511487190973,-0.623231158716245,-0.6439937381992988,-0.6142697022734966,-0.7569740495103965,-0.694616332649769,-0.8255159025719256,-0.9495167836613577,-0.31375868092998976,-0.6831699841228106,-0.8205009539548754,0.0,-1.451461875328965,-0.8373007659243134,1.750212605127178
1,4583333.333,26361111.11,6833333.333,61388888.89,500000.0,861111.1111,0.0,27777.77778,11.61111111,14031503.42,6672082.292,525.0555556,30141.91667,2555555.556,0.666,0.022291094,-0.30572546,0.09384415,0.032305274,0.26905745,0.13738795,-0.051057775,-0.029365052,0.041664895,0.08372256,-0.021513425,-0.038474403,-0.18024799,0.29846665,0.24567583,0.0,-0.5534589260449143,-0.5990678290140801,-0.6131448794010813,-0.5882098760251537,-0.7449148361500398,-0.6624624222611347,-0.8255159025719256,-0.7628140452851192,-0.3816799819995626,-0.6530730325637626,-0.8228906660390221,0.0,0.5805847488542568,-0.8203779599326845,-0.7357766888618692
1,7027777.778,39555555.56,10388888.89,93833333.33,583333.3333,1250000.0,27777.77778,27777.77778,21.80555556,20709845.14,6707951.653,525.0555556,30141.91667,2555555.556,1.0,0.022291094,-0.30572546,0.09384415,0.032305274,0.26905745,0.13738795,-0.051057775,-0.029365052,0.041664895,0.08372256,-0.021513425,-0.038474403,-0.18024799,0.29846665,0.24567583,0.0,-0.5215696198467136,-0.5653102360177206,-0.5697530779835983,-0.5518878270382931,-0.7268260161312113,-0.6174469477193619,-0.709789374169431,-0.7628140452851192,1.6955798309494918,-0.610743545545087,-0.8221095784157899,0.0,0.5805847488542568,-0.8203779599326845,1.750212605127178
1,10055555.56,56361111.11,14944444.44,135250000.0,583333.3333,1777777.778,27777.77778,27777.77778,14.0,29275458.11,6592343.681,525.0555556,30141.91667,3138888.889,1.0,0.022291094,-0.30572546,0.09384415,0.032305274,0.26905745,0.13738795,-0.051057775,-0.029365052,0.041664895,0.08372256,-0.021513425,-0.038474403,-0.18024799,0.29846665,0.24567583,0.0,-0.48207036553238314,-0.5223137228652013,-0.5141573325078337,-0.5055212388095376,-0.7268260161312113,-0.5563545179601213,-0.709789374169431,-0.7628140452851192,0.10508934742647352,-0.5564519237290333,-0.8246270460694841,0.0,0.5805847488542568,-0.7930411195675808,1.750212605127178
1,2250000.0,21861111.11,4305555.556,40472222.22,861111.1111,666666.6667,27777.77778,27777.77778,18.70833333,13045972.38,13357888.68,525.0555556,30141.91667,5750000.0,0.498498498,0.022291094,-0.30572546,0.09384415,0.032305274,0.26905745,0.13738795,-0.051057775,-0.029365052,0.041664895,0.08372256,-0.021513425,-0.038474403,-0.18024799,0.29846665,0.24567583,0.0,-0.5838987183137483,-0.6105809449364119,-0.6439937381992988,-0.6116264024765332,-0.6665299493728409,-0.6849701595262334,-0.709789374169431,-0.7628140452851192,1.0644777339488598,-0.6593196466355238,-0.6773012137765669,0.0,0.5805847488542568,-0.6706762150114476,-1.9825040562243994
1,5111111.111,35916666.67,7694444.444,74472222.22,861111.1111,1027777.778,27777.77778,27777.77778,9.680555556,19174145.72,13323028.07,525.0555556,30141.90278,5861111.111,0.666,0.022291094,-0.30572546,0.09384415,0.032305274,0.26905745,0.13738795,-0.051057775,-0.029365052,0.041664895,0.08372256,-0.021513425,-0.038474403,-0.18024799,0.29846665,0.24567583,0.0,-0.5465737349326049,-0.5746202248219551,-0.6026359275009099,-0.5735628853823487,-0.6665299493728409,-0.6431700760024883,-0.709789374169431,-0.7628140452851192,-0.7750575209776477,-0.6204773045213314,-0.6780603349387568,0.0,-1.451461875328965,-0.6654691978012784,-0.7357766888618692
1,9555555.556,58972222.22,13305555.56,130083333.3,1111111.111,1611111.111,55555.55556,27777.77778,4.305555556,29436712.22,13251835.6,525.0555556,30141.90278,5638888.889,1.0,0.022291094,-0.30572546,0.09384415,0.032305274,0.26905745,0.13738795,-0.051057775,-0.029365052,0.041664895,0.08372256,-0.021513425,-0.038474403,-0.18024799,0.29846665,0.24567583,0.0,-0.48859317821453335,-0.5156332728884194,-0.5341582408570998,-0.511305400758226,-0.6122634893163555,-0.5756468642303431,-0.5940628457669365,-0.7628140452851192,-1.8702885116768189,-0.5554298430925316,-0.6796106150562179,0.0,-1.451461875328965,-0.6758832322216167,1.750212605127178
1,16000000.0,91500000.0,21194444.44,208722222.2,1250000.0,2444444.444,55555.55556,27777.77778,13.41666667,43756444.24,13285598.47,525.0555556,30141.91667,6166666.667,0.750750751,0.022291094,-0.30572546,0.09384415,0.032305274,0.26905745,0.13738795,-0.051057775,-0.029365052,0.041664895,0.08372256,-0.021513425,-0.038474403,-0.18024799,0.29846665,0.24567583,0.0,-0.40452137098963664,-0.432411922604644,-0.43788268160965077,-0.4232679686431428,-0.5821154559154638,-0.479185133110742,-0.5940628457669365,-0.7628140452851192,-0.013772929954688708,-0.4646667560770469,-0.6788753981706481,0.0,0.5805847488542568,-0.6511499004381659,-0.10496992346207447
1,24277777.78,133305555.6,31333333.33,309638888.9,1666666.667,3527777.778,83333.33333,27777.77778,3.847222222,62203809.68,13375100.53,525.0555556,30141.90278,6388888.889,1.0,0.022291094,-0.30572546,0.09384415,0.032305274,0.26905745,0.13738795,-0.051057775,-0.029365052,0.041664895,0.08372256,-0.021513425,-0.038474403,-0.18024799,0.29846665,0.24567583,0.0,-0.2965325840867367,-0.3254536542001355,-0.3141482479168166,-0.31029022546597895,-0.4916713557127884,-0.35378488252793133,-0.47833631740610344,-0.7628140452851192,-1.9636803017172422,-0.34774139516256464,-0.6769264102497371,0.0,-1.451461875328965,-0.6407358660178275,1.750212605127178
1,5250000.0,47055555.56,9055555.556,88222222.22,1722222.222,1333333.333,83333.33333,55555.55556,21.18055556,26585128.22,26766810.6,525.0555556,30141.91667,11888888.89,0.666,0.022291094,-0.30572546,0.09384415,0.032305274,0.26905745,0.13738795,-0.051057775,-0.029365052,0.041664895,0.08372256,-0.021513425,-0.038474403,-0.18024799,0.29846665,0.24567583,0.0,-0.5447618425339421,-0.5461217094805009,-0.5860250035166799,-0.558169551263377,-0.4796121424826712,-0.607800774642128,-0.47833631740610344,-0.5761113069088806,1.5682273901705184,-0.5735041035858481,-0.3853098690575925,0.0,0.5805847488542568,-0.38298851380984367,-0.7357766888618692
1,13583333.33,85666666.67,17166666.67,179333333.3,1750000.0,2138888.889,83333.33333,55555.55556,13.33333333,40702451.38,26724090.72,525.0555556,30141.90278,11861111.11,0.600240096,0.022291094,-0.30572546,0.09384415,0.032305274,0.26905745,0.13738795,-0.051057775,-0.029365052,0.041664895,0.08372256,-0.021513425,-0.038474403,-0.18024799,0.29846665,0.24567583,0.0,-0.43604829874463263,-0.4473363321250644,-0.4870374565380046,-0.456169276732091,-0.47358253575907966,-0.5145544344711023,-0.47833631740610344,-0.5761113069088806,-0.03075325675031107,-0.48402394930592185,-0.38624013289847814,0.0,-1.451461875328965,-0.38429026821782813,-1.225233028136563
1,26972222.22,149416666.7,30666666.67,329638888.9,2222222.222,3416666.667,111111.1111,55555.55556,16.48611111,64141582.83,26628645.38,525.0555556,30141.91667,12305555.56,0.799519808,0.022291094,-0.30572546,0.09384415,0.032305274,0.26905745,0.13738795,-0.051057775,-0.029365052,0.041664895,0.08372256,-0.021513425,-0.038474403,-0.18024799,0.29846665,0.24567583,0.0,-0.26138187163878024,-0.2842338564819429,-0.3222842105979298,-0.28789992129292924,-0.37107922232628715,-0.3666464466694945,-0.36260978904527036,-0.5761113069088806,0.61166905607643,-0.3354591630101699,-0.3883185410911749,0.0,0.5805847488542568,-0.3634621990959725,0.2580221531245771
1,46055555.56,239111111.1,49555555.56,541166666.7,2833333.333,5194444.444,138888.8889,55555.55556,4.319444444,97086100.24,26672454.13,525.0555556,30141.91667,12083333.33,0.555333333,0.022291094,-0.30572546,0.09384415,0.032305274,0.26905745,0.13738795,-0.051057775,-0.029365052,0.041664895,0.08372256,-0.021513425,-0.038474403,-0.18024799,0.29846665,0.24567583,0.0,-0.012427856174708898,-0.054753292933865924,-0.09176526564763965,-0.051091356993365505,-0.23842787549260283,-0.16086142028872932,-0.24688326055945267,-0.5761113069088806,-1.8674584576184097,-0.12664617012798998,-0.38736456612590364,0.0,0.5805847488542568,-0.37387623389121605,-1.559477734860226
1,70611111.11,354388888.9,73888888.89,813083333.3,3333333.333,7555555.556,166666.6667,83333.33333,11.27777778,139338820.7,26663306.61,525.0555556,30141.91667,13138888.89,0.777333333,0.022291094,-0.30572546,0.09384415,0.032305274,0.26905745,0.13738795,-0.051057775,-0.029365052,0.041664895,0.08372256,-0.021513425,-0.038474403,-0.18024799,0.29846665,0.24567583,0.0,0.30791471958011785,0.2401814668617362,0.20519737514193884,0.2533234867514218,-0.12989495533621878,0.11244681809568921,-0.13115673207363493,-0.3894085685998551,-0.4496012830691355,0.14116522036421386,-0.387563761607955,0.0,0.5805847488542568,-0.32440957013686167,0.09288640665345212
1,1277777.778,10833333.33,2138888.889,20166666.67,416666.6667,305555.5556,0.0,0.0,12.20833333,6478693.278,6722623.153,525.0555556,30141.91667,2083333.333,0.498498498,0.022291094,-0.30572546,0.09384415,0.032305274,0.26905745,0.13738795,-0.051057775,-0.029365052,0.041664895,0.08372256,-0.021513425,-0.038474403,-0.18024799,0.29846665,0.24567583,0.0,-0.5965819650913421,-0.6387951858134908,-0.6704356171814035,-0.6343587807348962,-0.7630036561688683,-0.7267702430268278,-0.8255159025719256,-0.9495167836613577,-0.2599876501524632,-0.7009451829065441,-0.8217900932968815,0.0,0.5805847488542568,-0.8425077831344825,-1.9825040562243994
1,2166666.667,16277777.78,3638888.889,33527777.78,444444.4444,500000.0,0.0,0.0,13.47222222,9287385.375,6729215.083,525.0555556,30141.90278,2166666.667,1.0,0.022291094,-0.30572546,0.09384415,0.032305274,0.26905745,0.13738795,-0.051057775,-0.029365052,0.041664895,0.08372256,-0.021513425,-0.038474403,-0.18024799,0.29846665,0.24567583,0.0,-0.5849858537477277,-0.6248657369055917,-0.6521297009658397,-0.6194008136427555,-0.7569740495103965,-0.704262505761729,-0.8255159025719256,-0.9495167836613577,-0.0024527141285792062,-0.6831427851491232,-0.8216465480874696,0.0,-1.451461875328965,-0.8386025201917082,1.750212605127178
1,3888888.889,25666666.67,6166666.667,56694444.44,500000.0,777777.7778,0.0,0.0,9.25,14047894.49,6659738.306,525.0555556,30141.90278,2555555.556,1.0,0.022291094,-0.30572546,0.09384415,0.032305274,0.26905745,0.13738795,-0.051057775,-0.029365052,0.041664895,0.08372256,-0.021513425,-0.038474403,-0.18024799,0.29846665,0.24567583,0.0,-0.5625183880251825,-0.600844544422822,-0.6212808421554181,-0.593465377983103,-0.7449148361500398,-0.6721085953730948,-0.8255159025719256,-0.9495167836613577,-0.8627892024937244,-0.652969140667559,-0.8231594674454913,0.0,-1.451461875328965,-0.8203779599326845,1.750212605127178
1,6250000.0,38750000.0,9722222.222,88888888.89,583333.3333,1166666.667,27777.77778,0.0,12.77777778,20695062.33,6704824.375,525.0555556,30141.90278,2555555.556,1.0,0.022291094,-0.30572546,0.09384415,0.032305274,0.26905745,0.13738795,-0.051057775,-0.029365052,0.041664895,0.08372256,-0.021513425,-0.038474403,-0.18024799,0.29846665,0.24567583,0.0,-0.5317162172740068,-0.5673712259164225,-0.5778890407623432,-0.5574232077872103,-0.7268260161312113,-0.6270931207965958,-0.709789374169431,-0.9495167836613577,-0.1439554251995993,-0.6108372437699204,-0.8221776777092288,0.0,-1.451461875328965,-0.8203779599326845,1.750212605127178
1,9305555.556,55611111.11,14250000.0,130444444.4,583333.3333,1694444.444,27777.77778,0.0,23.75,29214884.46,6754834.958,525.0555556,30141.88889,3222222.222,0.666,0.022291094,-0.30572546,0.09384415,0.032305274,0.26905745,0.13738795,-0.051057775,-0.029365052,0.041664895,0.08372256,-0.021513425,-0.038474403,-0.18024799,0.29846665,0.24567583,0.0,-0.4918545845295172,-0.5242325755189232,-0.5226322936645031,-0.5109011313897628,-0.7268260161312113,-0.5660006911531091,-0.709789374169431,-0.9495167836613577,2.0917874235784586,-0.5568358590888652,-0.8210886522478628,0.0,-3.4835085000444073,-0.7891358566716696,-0.7357766888618692
